instance,solver_dpll,num_vars_dpll,num_clauses_dpll,runtime_seconds_dpll,result_dpll,solver_walksat,num_vars_walksat,num_clauses_walksat,result_walksat,runtime_seconds_walksat,ratio_dpll,ratio_walksat,var_diff,clause_diff,var_ratio,clause_ratio,vars_times_clauses_dpll,clause_density_dpll,vars_times_clauses_walksat,clause_density_walksat,is_sudoku,is_random3sat,best_solver_actual
random3sat_bulk8.cnf,DPLL,50.0,300.0,0.0025,UNSAT,WalkSAT_Optimized,50.0,300.0,UNSAT,0.2595,5.9999998800000025,5.9999998800000025,0.0,0.0,0.9999999800000005,0.9999999966666667,15000.0,5.9999998800000025,15000.0,5.9999998800000025,0,1,0
random3sat_bulk81.cnf,DPLL,60.0,400.0,0.0,UNSAT,WalkSAT_Optimized,60.0,400.0,UNSAT,0.2903,6.666666555555557,6.666666555555557,0.0,0.0,0.9999999833333336,0.9999999975,24000.0,6.666666555555557,24000.0,6.666666555555557,0,1,0
random3sat_bulk82.cnf,DPLL,50.0,200.0,0.002,SAT,WalkSAT_Optimized,50.0,200.0,SAT,0.1062,3.999999920000002,3.999999920000002,0.0,0.0,0.9999999800000005,0.999999995,10000.0,3.999999920000002,10000.0,3.999999920000002,0,1,0
random3sat_bulk83.cnf,DPLL,50.0,400.0,0.0013,UNSAT,WalkSAT_Optimized,50.0,400.0,UNSAT,0.3597,7.999999840000004,7.999999840000004,0.0,0.0,0.9999999800000005,0.9999999975,20000.0,7.999999840000004,20000.0,7.999999840000004,0,1,0
random3sat_bulk85.cnf,DPLL,50.0,350.0,0.0,UNSAT,WalkSAT_Optimized,50.0,350.0,UNSAT,0.3343,6.9999998600000035,6.9999998600000035,0.0,0.0,0.9999999800000005,0.9999999971428571,17500.0,6.9999998600000035,17500.0,6.9999998600000035,0,1,0
random3sat_bulk84.cnf,DPLL,80.0,300.0,0.001,SAT,WalkSAT_Optimized,80.0,300.0,SAT,0.0489,3.7499999531250006,3.7499999531250006,0.0,0.0,0.9999999875000002,0.9999999966666667,24000.0,3.7499999531250006,24000.0,3.7499999531250006,0,1,0
random3sat_bulk86.cnf,DPLL,50.0,300.0,0.0032,UNSAT,WalkSAT_Optimized,50.0,300.0,UNSAT,0.2843,5.9999998800000025,5.9999998800000025,0.0,0.0,0.9999999800000005,0.9999999966666667,15000.0,5.9999998800000025,15000.0,5.9999998800000025,0,1,0
random3sat_bulk87.cnf,DPLL,100.0,300.0,0.0015,SAT,WalkSAT_Optimized,100.0,300.0,SAT,0.0045,2.99999997,2.99999997,0.0,0.0,0.9999999900000002,0.9999999966666667,30000.0,2.99999997,30000.0,2.99999997,0,1,0
random3sat_bulk88.cnf,DPLL,60.0,300.0,0.0025,UNSAT,WalkSAT_Optimized,60.0,300.0,UNSAT,0.2291,4.999999916666669,4.999999916666669,0.0,0.0,0.9999999833333336,0.9999999966666667,18000.0,4.999999916666669,18000.0,4.999999916666669,0,1,0
random3sat_bulk89.cnf,DPLL,90.0,350.0,0.0,SAT,WalkSAT_Optimized,90.0,350.0,SAT,0.0371,3.8888888456790127,3.8888888456790127,0.0,0.0,0.9999999888888891,0.9999999971428571,31500.0,3.8888888456790127,31500.0,3.8888888456790127,0,1,0
random3sat_bulk9.cnf,DPLL,50.0,250.0,0.001,UNSAT,WalkSAT_Optimized,50.0,250.0,UNSAT,0.2209,4.999999900000002,4.999999900000002,0.0,0.0,0.9999999800000005,0.999999996,12500.0,4.999999900000002,12500.0,4.999999900000002,0,1,0
random3sat_bulk90.cnf,DPLL,80.0,200.0,0.001,SAT,WalkSAT_Optimized,80.0,200.0,SAT,0.0026,2.4999999687500005,2.4999999687500005,0.0,0.0,0.9999999875000002,0.999999995,16000.0,2.4999999687500005,16000.0,2.4999999687500005,0,1,0
random3sat_bulk91.cnf,DPLL,70.0,250.0,0.001,SAT,WalkSAT_Optimized,70.0,250.0,SAT,0.0489,3.571428520408164,3.571428520408164,0.0,0.0,0.9999999857142859,0.999999996,17500.0,3.571428520408164,17500.0,3.571428520408164,0,1,0
random3sat_bulk92.cnf,DPLL,50.0,400.0,0.001,UNSAT,WalkSAT_Optimized,50.0,400.0,UNSAT,0.3807,7.999999840000004,7.999999840000004,0.0,0.0,0.9999999800000005,0.9999999975,20000.0,7.999999840000004,20000.0,7.999999840000004,0,1,0
random3sat_bulk93.cnf,DPLL,80.0,400.0,0.001,UNSAT,WalkSAT_Optimized,80.0,400.0,UNSAT,0.21,4.999999937500001,4.999999937500001,0.0,0.0,0.9999999875000002,0.9999999975,32000.0,4.999999937500001,32000.0,4.999999937500001,0,1,0
random3sat_bulk94.cnf,DPLL,100.0,200.0,0.001,SAT,WalkSAT_Optimized,100.0,200.0,SAT,0.001,1.9999999800000003,1.9999999800000003,0.0,0.0,0.9999999900000002,0.999999995,20000.0,1.9999999800000003,20000.0,1.9999999800000003,0,1,0
random3sat_bulk95.cnf,DPLL,80.0,400.0,0.001,UNSAT,WalkSAT_Optimized,80.0,400.0,UNSAT,0.2167,4.999999937500001,4.999999937500001,0.0,0.0,0.9999999875000002,0.9999999975,32000.0,4.999999937500001,32000.0,4.999999937500001,0,1,0
random3sat_bulk96.cnf,DPLL,100.0,350.0,0.001,SAT,WalkSAT_Optimized,100.0,350.0,SAT,0.0118,3.4999999650000007,3.4999999650000007,0.0,0.0,0.9999999900000002,0.9999999971428571,35000.0,3.4999999650000007,35000.0,3.4999999650000007,0,1,0
random3sat_bulk97.cnf,DPLL,90.0,300.0,0.0015,SAT,WalkSAT_Optimized,90.0,300.0,SAT,0.0057,3.333333296296297,3.333333296296297,0.0,0.0,0.9999999888888891,0.9999999966666667,27000.0,3.333333296296297,27000.0,3.333333296296297,0,1,0
random3sat_bulk99.cnf,DPLL,50.0,200.0,0.001,SAT,WalkSAT_Optimized,50.0,200.0,SAT,0.006,3.999999920000002,3.999999920000002,0.0,0.0,0.9999999800000005,0.999999995,10000.0,3.999999920000002,10000.0,3.999999920000002,0,1,0
random3sat_bulk98.cnf,DPLL,60.0,350.0,0.001,UNSAT,WalkSAT_Optimized,60.0,350.0,UNSAT,0.2915,5.8333332361111125,5.8333332361111125,0.0,0.0,0.9999999833333336,0.9999999971428571,21000.0,5.8333332361111125,21000.0,5.8333332361111125,0,1,0
random3sat_realistic_1.cnf,DPLL,70.0,420.0,0.0,UNSAT,WalkSAT_Optimized,70.0,420.0,UNSAT,0.3251,5.999999914285715,5.999999914285715,0.0,0.0,0.9999999857142859,0.9999999976190477,29400.0,5.999999914285715,29400.0,5.999999914285715,0,1,0
random3sat_realistic_10.cnf,DPLL,100.0,300.0,0.0024,SAT,WalkSAT_Optimized,100.0,300.0,SAT,0.0862,2.99999997,2.99999997,0.0,0.0,0.9999999900000002,0.9999999966666667,30000.0,2.99999997,30000.0,2.99999997,0,1,0
random3sat_realistic_1000.cnf,DPLL,60.0,240.0,0.0024,UNSAT,WalkSAT_Optimized,60.0,240.0,UNSAT,0.1792,3.9999999333333345,3.9999999333333345,0.0,0.0,0.9999999833333336,0.9999999958333333,14400.0,3.9999999333333345,14400.0,3.9999999333333345,0,1,0
random3sat_realistic_100.cnf,DPLL,60.0,180.0,0.0024,UNSAT,WalkSAT_Optimized,60.0,180.0,UNSAT,0.1529,2.9999999500000007,2.9999999500000007,0.0,0.0,0.9999999833333336,0.9999999944444445,10800.0,2.9999999500000007,10800.0,2.9999999500000007,0,1,0
random3sat_realistic_101.cnf,DPLL,80.0,480.0,0.0,UNSAT,WalkSAT_Optimized,80.0,480.0,UNSAT,0.3114,5.999999925000001,5.999999925000001,0.0,0.0,0.9999999875000002,0.9999999979166667,38400.0,5.999999925000001,38400.0,5.999999925000001,0,1,0
random3sat_realistic_102.cnf,DPLL,70.0,350.0,0.0012,UNSAT,WalkSAT_Optimized,70.0,350.0,UNSAT,0.2096,4.999999928571429,4.999999928571429,0.0,0.0,0.9999999857142859,0.9999999971428571,24500.0,4.999999928571429,24500.0,4.999999928571429,0,1,0
random3sat_realistic_103.cnf,DPLL,60.0,300.0,0.0,UNSAT,WalkSAT_Optimized,60.0,300.0,UNSAT,0.235,4.999999916666669,4.999999916666669,0.0,0.0,0.9999999833333336,0.9999999966666667,18000.0,4.999999916666669,18000.0,4.999999916666669,0,1,0
random3sat_realistic_104.cnf,DPLL,60.0,360.0,0.0,UNSAT,WalkSAT_Optimized,60.0,360.0,UNSAT,0.2791,5.9999999000000015,5.9999999000000015,0.0,0.0,0.9999999833333336,0.9999999972222222,21600.0,5.9999999000000015,21600.0,5.9999999000000015,0,1,0
random3sat_realistic_105.cnf,DPLL,90.0,540.0,0.0,UNSAT,WalkSAT_Optimized,90.0,540.0,UNSAT,0.2601,5.999999933333334,5.999999933333334,0.0,0.0,0.9999999888888891,0.9999999981481481,48600.0,5.999999933333334,48600.0,5.999999933333334,0,1,0
random3sat_realistic_107.cnf,DPLL,90.0,450.0,0.0,UNSAT,WalkSAT_Optimized,90.0,450.0,UNSAT,0.2293,4.999999944444445,4.999999944444445,0.0,0.0,0.9999999888888891,0.9999999977777778,40500.0,4.999999944444445,40500.0,4.999999944444445,0,1,0
random3sat_realistic_106.cnf,DPLL,80.0,480.0,0.0,UNSAT,WalkSAT_Optimized,80.0,480.0,UNSAT,0.2486,5.999999925000001,5.999999925000001,0.0,0.0,0.9999999875000002,0.9999999979166667,38400.0,5.999999925000001,38400.0,5.999999925000001,0,1,0
random3sat_realistic_108.cnf,DPLL,150.0,450.0,0.0026,SAT,WalkSAT_Optimized,150.0,450.0,SAT,0.1712,2.99999998,2.99999998,0.0,0.0,0.9999999933333334,0.9999999977777778,67500.0,2.99999998,67500.0,2.99999998,0,1,0
random3sat_realistic_109.cnf,DPLL,50.0,150.0,0.0,SAT,WalkSAT_Optimized,50.0,150.0,SAT,0.0031,2.9999999400000013,2.9999999400000013,0.0,0.0,0.9999999800000005,0.9999999933333334,7500.0,2.9999999400000013,7500.0,2.9999999400000013,0,1,0
random3sat_realistic_110.cnf,DPLL,90.0,360.0,0.0025,UNSAT,WalkSAT_Optimized,90.0,360.0,UNSAT,0.1604,3.9999999555555563,3.9999999555555563,0.0,0.0,0.9999999888888891,0.9999999972222222,32400.0,3.9999999555555563,32400.0,3.9999999555555563,0,1,0
random3sat_realistic_111.cnf,DPLL,50.0,150.0,0.0035,UNSAT,WalkSAT_Optimized,50.0,150.0,UNSAT,0.1369,2.9999999400000013,2.9999999400000013,0.0,0.0,0.9999999800000005,0.9999999933333334,7500.0,2.9999999400000013,7500.0,2.9999999400000013,0,1,0
random3sat_realistic_11.cnf,DPLL,150.0,750.0,0.003,UNSAT,WalkSAT_Optimized,150.0,750.0,UNSAT,0.2329,4.999999966666667,4.999999966666667,0.0,0.0,0.9999999933333334,0.9999999986666667,112500.0,4.999999966666667,112500.0,4.999999966666667,0,1,0
random3sat_realistic_112.cnf,DPLL,120.0,360.0,0.002,UNSAT,WalkSAT_Optimized,120.0,360.0,UNSAT,0.1434,2.999999975,2.999999975,0.0,0.0,0.9999999916666668,0.9999999972222222,43200.0,2.999999975,43200.0,2.999999975,0,1,0
random3sat_realistic_113.cnf,DPLL,60.0,300.0,0.001,UNSAT,WalkSAT_Optimized,60.0,300.0,UNSAT,0.2375,4.999999916666669,4.999999916666669,0.0,0.0,0.9999999833333336,0.9999999966666667,18000.0,4.999999916666669,18000.0,4.999999916666669,0,1,0
random3sat_realistic_115.cnf,DPLL,70.0,350.0,0.001,UNSAT,WalkSAT_Optimized,70.0,350.0,UNSAT,0.2161,4.999999928571429,4.999999928571429,0.0,0.0,0.9999999857142859,0.9999999971428571,24500.0,4.999999928571429,24500.0,4.999999928571429,0,1,0
random3sat_realistic_116.cnf,DPLL,120.0,480.0,0.001,UNSAT,WalkSAT_Optimized,120.0,480.0,UNSAT,0.1701,3.999999966666667,3.999999966666667,0.0,0.0,0.9999999916666668,0.9999999979166667,57600.0,3.999999966666667,57600.0,3.999999966666667,0,1,0
random3sat_realistic_117.cnf,DPLL,100.0,400.0,0.001,UNSAT,WalkSAT_Optimized,100.0,400.0,UNSAT,0.1723,3.9999999600000007,3.9999999600000007,0.0,0.0,0.9999999900000002,0.9999999975,40000.0,3.9999999600000007,40000.0,3.9999999600000007,0,1,0
random3sat_realistic_119.cnf,DPLL,90.0,270.0,0.0,SAT,WalkSAT_Optimized,90.0,270.0,UNSAT,0.1551,2.999999966666667,2.999999966666667,0.0,0.0,0.9999999888888891,0.9999999962962963,24300.0,2.999999966666667,24300.0,2.999999966666667,0,1,0
random3sat_realistic_12.cnf,DPLL,90.0,360.0,0.0,UNSAT,WalkSAT_Optimized,90.0,360.0,UNSAT,0.1783,3.9999999555555563,3.9999999555555563,0.0,0.0,0.9999999888888891,0.9999999972222222,32400.0,3.9999999555555563,32400.0,3.9999999555555563,0,1,0
random3sat_realistic_123.cnf,DPLL,70.0,420.0,0.0032,UNSAT,WalkSAT_Optimized,70.0,420.0,UNSAT,0.2627,5.999999914285715,5.999999914285715,0.0,0.0,0.9999999857142859,0.9999999976190477,29400.0,5.999999914285715,29400.0,5.999999914285715,0,1,0
random3sat_realistic_120.cnf,DPLL,100.0,500.0,0.0077,UNSAT,WalkSAT_Optimized,100.0,500.0,UNSAT,0.2323,4.99999995,4.99999995,0.0,0.0,0.9999999900000002,0.9999999980000001,50000.0,4.99999995,50000.0,4.99999995,0,1,0
random3sat_realistic_122.cnf,DPLL,100.0,600.0,0.0065,UNSAT,WalkSAT_Optimized,100.0,600.0,UNSAT,0.2995,5.99999994,5.99999994,0.0,0.0,0.9999999900000002,0.9999999983333333,60000.0,5.99999994,60000.0,5.99999994,0,1,0
random3sat_realistic_121.cnf,DPLL,150.0,750.0,0.0085,UNSAT,WalkSAT_Optimized,150.0,750.0,UNSAT,0.2392,4.999999966666667,4.999999966666667,0.0,0.0,0.9999999933333334,0.9999999986666667,112500.0,4.999999966666667,112500.0,4.999999966666667,0,1,0
random3sat_realistic_124.cnf,DPLL,50.0,150.0,0.006,UNSAT,WalkSAT_Optimized,50.0,150.0,UNSAT,0.1375,2.9999999400000013,2.9999999400000013,0.0,0.0,0.9999999800000005,0.9999999933333334,7500.0,2.9999999400000013,7500.0,2.9999999400000013,0,1,0
random3sat_realistic_125.cnf,DPLL,90.0,450.0,0.003,UNSAT,WalkSAT_Optimized,90.0,450.0,UNSAT,0.2554,4.999999944444445,4.999999944444445,0.0,0.0,0.9999999888888891,0.9999999977777778,40500.0,4.999999944444445,40500.0,4.999999944444445,0,1,0
random3sat_realistic_126.cnf,DPLL,50.0,200.0,0.003,SAT,WalkSAT_Optimized,50.0,200.0,SAT,0.0042,3.999999920000002,3.999999920000002,0.0,0.0,0.9999999800000005,0.999999995,10000.0,3.999999920000002,10000.0,3.999999920000002,0,1,0
random3sat_realistic_128.cnf,DPLL,150.0,900.0,0.0015,UNSAT,WalkSAT_Optimized,150.0,900.0,UNSAT,0.3472,5.99999996,5.99999996,0.0,0.0,0.9999999933333334,0.9999999988888889,135000.0,5.99999996,135000.0,5.99999996,0,1,0
random3sat_realistic_127.cnf,DPLL,120.0,480.0,0.0015,UNSAT,WalkSAT_Optimized,120.0,480.0,UNSAT,0.1929,3.999999966666667,3.999999966666667,0.0,0.0,0.9999999916666668,0.9999999979166667,57600.0,3.999999966666667,57600.0,3.999999966666667,0,1,0
random3sat_realistic_129.cnf,DPLL,100.0,500.0,0.0,UNSAT,WalkSAT_Optimized,100.0,500.0,UNSAT,0.2246,4.99999995,4.99999995,0.0,0.0,0.9999999900000002,0.9999999980000001,50000.0,4.99999995,50000.0,4.99999995,0,1,0
random3sat_realistic_13.cnf,DPLL,100.0,300.0,0.001,UNSAT,WalkSAT_Optimized,100.0,300.0,UNSAT,0.1198,2.99999997,2.99999997,0.0,0.0,0.9999999900000002,0.9999999966666667,30000.0,2.99999997,30000.0,2.99999997,0,1,0
random3sat_realistic_130.cnf,DPLL,90.0,360.0,0.0014,UNSAT,WalkSAT_Optimized,90.0,360.0,UNSAT,0.1976,3.9999999555555563,3.9999999555555563,0.0,0.0,0.9999999888888891,0.9999999972222222,32400.0,3.9999999555555563,32400.0,3.9999999555555563,0,1,0
random3sat_realistic_132.cnf,DPLL,60.0,180.0,0.001,UNSAT,WalkSAT_Optimized,60.0,180.0,UNSAT,0.1148,2.9999999500000007,2.9999999500000007,0.0,0.0,0.9999999833333336,0.9999999944444445,10800.0,2.9999999500000007,10800.0,2.9999999500000007,0,1,0
random3sat_realistic_133.cnf,DPLL,90.0,450.0,0.0036,UNSAT,WalkSAT_Optimized,90.0,450.0,UNSAT,0.2314,4.999999944444445,4.999999944444445,0.0,0.0,0.9999999888888891,0.9999999977777778,40500.0,4.999999944444445,40500.0,4.999999944444445,0,1,0
random3sat_realistic_135.cnf,DPLL,60.0,360.0,0.0,UNSAT,WalkSAT_Optimized,60.0,360.0,UNSAT,0.2835,5.9999999000000015,5.9999999000000015,0.0,0.0,0.9999999833333336,0.9999999972222222,21600.0,5.9999999000000015,21600.0,5.9999999000000015,0,1,0
random3sat_realistic_134.cnf,DPLL,120.0,600.0,0.005,UNSAT,WalkSAT_Optimized,120.0,600.0,UNSAT,0.2552,4.999999958333333,4.999999958333333,0.0,0.0,0.9999999916666668,0.9999999983333333,72000.0,4.999999958333333,72000.0,4.999999958333333,0,1,0
random3sat_realistic_136.cnf,DPLL,120.0,600.0,0.002,UNSAT,WalkSAT_Optimized,120.0,600.0,UNSAT,0.2267,4.999999958333333,4.999999958333333,0.0,0.0,0.9999999916666668,0.9999999983333333,72000.0,4.999999958333333,72000.0,4.999999958333333,0,1,0
random3sat_realistic_138.cnf,DPLL,80.0,240.0,0.002,UNSAT,WalkSAT_Optimized,80.0,240.0,UNSAT,0.1343,2.9999999625000004,2.9999999625000004,0.0,0.0,0.9999999875000002,0.9999999958333333,19200.0,2.9999999625000004,19200.0,2.9999999625000004,0,1,0
random3sat_realistic_14.cnf,DPLL,90.0,270.0,0.001,SAT,WalkSAT_Optimized,90.0,270.0,SAT,0.0091,2.999999966666667,2.999999966666667,0.0,0.0,0.9999999888888891,0.9999999962962963,24300.0,2.999999966666667,24300.0,2.999999966666667,0,1,0
random3sat_realistic_140.cnf,DPLL,70.0,280.0,0.001,UNSAT,WalkSAT_Optimized,70.0,280.0,UNSAT,0.1717,3.9999999428571438,3.9999999428571438,0.0,0.0,0.9999999857142859,0.9999999964285714,19600.0,3.9999999428571438,19600.0,3.9999999428571438,0,1,0
random3sat_realistic_139.cnf,DPLL,120.0,480.0,0.0025,UNSAT,WalkSAT_Optimized,120.0,480.0,UNSAT,0.1852,3.999999966666667,3.999999966666667,0.0,0.0,0.9999999916666668,0.9999999979166667,57600.0,3.999999966666667,57600.0,3.999999966666667,0,1,0
random3sat_realistic_143.cnf,DPLL,90.0,270.0,0.0,SAT,WalkSAT_Optimized,90.0,270.0,UNSAT,0.1227,2.999999966666667,2.999999966666667,0.0,0.0,0.9999999888888891,0.9999999962962963,24300.0,2.999999966666667,24300.0,2.999999966666667,0,1,0
random3sat_realistic_142.cnf,DPLL,120.0,360.0,0.001,SAT,WalkSAT_Optimized,120.0,360.0,SAT,0.0534,2.999999975,2.999999975,0.0,0.0,0.9999999916666668,0.9999999972222222,43200.0,2.999999975,43200.0,2.999999975,0,1,0
random3sat_realistic_144.cnf,DPLL,50.0,300.0,0.001,UNSAT,WalkSAT_Optimized,50.0,300.0,UNSAT,0.2766,5.9999998800000025,5.9999998800000025,0.0,0.0,0.9999999800000005,0.9999999966666667,15000.0,5.9999998800000025,15000.0,5.9999998800000025,0,1,0
random3sat_realistic_146.cnf,DPLL,80.0,320.0,0.0,UNSAT,WalkSAT_Optimized,80.0,320.0,UNSAT,0.17,3.9999999500000007,3.9999999500000007,0.0,0.0,0.9999999875000002,0.999999996875,25600.0,3.9999999500000007,25600.0,3.9999999500000007,0,1,0
random3sat_realistic_147.cnf,DPLL,60.0,360.0,0.0,UNSAT,WalkSAT_Optimized,60.0,360.0,UNSAT,0.2968,5.9999999000000015,5.9999999000000015,0.0,0.0,0.9999999833333336,0.9999999972222222,21600.0,5.9999999000000015,21600.0,5.9999999000000015,0,1,0
random3sat_realistic_148.cnf,DPLL,120.0,480.0,0.001,UNSAT,WalkSAT_Optimized,120.0,480.0,UNSAT,0.1989,3.999999966666667,3.999999966666667,0.0,0.0,0.9999999916666668,0.9999999979166667,57600.0,3.999999966666667,57600.0,3.999999966666667,0,1,0
random3sat_realistic_149.cnf,DPLL,50.0,300.0,0.001,UNSAT,WalkSAT_Optimized,50.0,300.0,UNSAT,0.308,5.9999998800000025,5.9999998800000025,0.0,0.0,0.9999999800000005,0.9999999966666667,15000.0,5.9999998800000025,15000.0,5.9999998800000025,0,1,0
random3sat_realistic_15.cnf,DPLL,100.0,600.0,0.0013,UNSAT,WalkSAT_Optimized,100.0,600.0,UNSAT,0.2969,5.99999994,5.99999994,0.0,0.0,0.9999999900000002,0.9999999983333333,60000.0,5.99999994,60000.0,5.99999994,0,1,0
random3sat_realistic_150.cnf,DPLL,120.0,720.0,0.0013,UNSAT,WalkSAT_Optimized,120.0,720.0,UNSAT,0.3426,5.99999995,5.99999995,0.0,0.0,0.9999999916666668,0.9999999986111111,86400.0,5.99999995,86400.0,5.99999995,0,1,0
random3sat_realistic_151.cnf,DPLL,120.0,360.0,0.0003,SAT,WalkSAT_Optimized,120.0,360.0,SAT,0.003,2.999999975,2.999999975,0.0,0.0,0.9999999916666668,0.9999999972222222,43200.0,2.999999975,43200.0,2.999999975,0,1,0
random3sat_realistic_153.cnf,DPLL,120.0,480.0,0.001,UNSAT,WalkSAT_Optimized,120.0,480.0,UNSAT,0.1864,3.999999966666667,3.999999966666667,0.0,0.0,0.9999999916666668,0.9999999979166667,57600.0,3.999999966666667,57600.0,3.999999966666667,0,1,0
random3sat_realistic_152.cnf,DPLL,70.0,280.0,0.001,UNSAT,WalkSAT_Optimized,70.0,280.0,UNSAT,0.1864,3.9999999428571438,3.9999999428571438,0.0,0.0,0.9999999857142859,0.9999999964285714,19600.0,3.9999999428571438,19600.0,3.9999999428571438,0,1,0
random3sat_realistic_154.cnf,DPLL,100.0,600.0,0.001,UNSAT,WalkSAT_Optimized,100.0,600.0,UNSAT,0.2861,5.99999994,5.99999994,0.0,0.0,0.9999999900000002,0.9999999983333333,60000.0,5.99999994,60000.0,5.99999994,0,1,0
random3sat_realistic_155.cnf,DPLL,90.0,540.0,0.0025,UNSAT,WalkSAT_Optimized,90.0,540.0,UNSAT,0.2981,5.999999933333334,5.999999933333334,0.0,0.0,0.9999999888888891,0.9999999981481481,48600.0,5.999999933333334,48600.0,5.999999933333334,0,1,0
random3sat_realistic_156.cnf,DPLL,100.0,400.0,0.0,UNSAT,WalkSAT_Optimized,100.0,400.0,UNSAT,0.1999,3.9999999600000007,3.9999999600000007,0.0,0.0,0.9999999900000002,0.9999999975,40000.0,3.9999999600000007,40000.0,3.9999999600000007,0,1,0
random3sat_realistic_158.cnf,DPLL,50.0,150.0,0.001,SAT,WalkSAT_Optimized,50.0,150.0,SAT,0.0031,2.9999999400000013,2.9999999400000013,0.0,0.0,0.9999999800000005,0.9999999933333334,7500.0,2.9999999400000013,7500.0,2.9999999400000013,0,1,0
random3sat_realistic_157.cnf,DPLL,60.0,360.0,0.001,UNSAT,WalkSAT_Optimized,60.0,360.0,UNSAT,0.2532,5.9999999000000015,5.9999999000000015,0.0,0.0,0.9999999833333336,0.9999999972222222,21600.0,5.9999999000000015,21600.0,5.9999999000000015,0,1,0
random3sat_realistic_16.cnf,DPLL,80.0,320.0,0.001,UNSAT,WalkSAT_Optimized,80.0,320.0,UNSAT,0.2015,3.9999999500000007,3.9999999500000007,0.0,0.0,0.9999999875000002,0.999999996875,25600.0,3.9999999500000007,25600.0,3.9999999500000007,0,1,0
random3sat_realistic_159.cnf,DPLL,120.0,720.0,0.001,UNSAT,WalkSAT_Optimized,120.0,720.0,UNSAT,0.2909,5.99999995,5.99999995,0.0,0.0,0.9999999916666668,0.9999999986111111,86400.0,5.99999995,86400.0,5.99999995,0,1,0
random3sat_realistic_161.cnf,DPLL,50.0,150.0,0.0,SAT,WalkSAT_Optimized,50.0,150.0,SAT,0.0023,2.9999999400000013,2.9999999400000013,0.0,0.0,0.9999999800000005,0.9999999933333334,7500.0,2.9999999400000013,7500.0,2.9999999400000013,0,1,0
random3sat_realistic_162.cnf,DPLL,60.0,300.0,0.001,UNSAT,WalkSAT_Optimized,60.0,300.0,UNSAT,0.2406,4.999999916666669,4.999999916666669,0.0,0.0,0.9999999833333336,0.9999999966666667,18000.0,4.999999916666669,18000.0,4.999999916666669,0,1,0
random3sat_realistic_163.cnf,DPLL,60.0,360.0,0.0,UNSAT,WalkSAT_Optimized,60.0,360.0,UNSAT,0.3103,5.9999999000000015,5.9999999000000015,0.0,0.0,0.9999999833333336,0.9999999972222222,21600.0,5.9999999000000015,21600.0,5.9999999000000015,0,1,0
random3sat_realistic_164.cnf,DPLL,60.0,180.0,0.001,UNSAT,WalkSAT_Optimized,60.0,180.0,UNSAT,0.1274,2.9999999500000007,2.9999999500000007,0.0,0.0,0.9999999833333336,0.9999999944444445,10800.0,2.9999999500000007,10800.0,2.9999999500000007,0,1,0
random3sat_realistic_165.cnf,DPLL,90.0,360.0,0.001,UNSAT,WalkSAT_Optimized,90.0,360.0,UNSAT,0.1676,3.9999999555555563,3.9999999555555563,0.0,0.0,0.9999999888888891,0.9999999972222222,32400.0,3.9999999555555563,32400.0,3.9999999555555563,0,1,0
random3sat_realistic_168.cnf,DPLL,80.0,480.0,0.001,UNSAT,WalkSAT_Optimized,80.0,480.0,UNSAT,0.2914,5.999999925000001,5.999999925000001,0.0,0.0,0.9999999875000002,0.9999999979166667,38400.0,5.999999925000001,38400.0,5.999999925000001,0,1,0
random3sat_realistic_169.cnf,DPLL,50.0,150.0,0.001,SAT,WalkSAT_Optimized,50.0,150.0,SAT,0.0028,2.9999999400000013,2.9999999400000013,0.0,0.0,0.9999999800000005,0.9999999933333334,7500.0,2.9999999400000013,7500.0,2.9999999400000013,0,1,0
random3sat_realistic_166.cnf,DPLL,100.0,300.0,0.0,SAT,WalkSAT_Optimized,100.0,300.0,UNSAT,0.1692,2.99999997,2.99999997,0.0,0.0,0.9999999900000002,0.9999999966666667,30000.0,2.99999997,30000.0,2.99999997,0,1,0
random3sat_realistic_170.cnf,DPLL,50.0,150.0,0.001,SAT,WalkSAT_Optimized,50.0,150.0,SAT,0.0027,2.9999999400000013,2.9999999400000013,0.0,0.0,0.9999999800000005,0.9999999933333334,7500.0,2.9999999400000013,7500.0,2.9999999400000013,0,1,0
random3sat_realistic_171.cnf,DPLL,120.0,360.0,0.0,SAT,WalkSAT_Optimized,120.0,360.0,UNSAT,0.1384,2.999999975,2.999999975,0.0,0.0,0.9999999916666668,0.9999999972222222,43200.0,2.999999975,43200.0,2.999999975,0,1,0
random3sat_realistic_172.cnf,DPLL,100.0,500.0,0.0,UNSAT,WalkSAT_Optimized,100.0,500.0,UNSAT,0.2279,4.99999995,4.99999995,0.0,0.0,0.9999999900000002,0.9999999980000001,50000.0,4.99999995,50000.0,4.99999995,0,1,0
random3sat_realistic_174.cnf,DPLL,150.0,600.0,0.002,UNSAT,WalkSAT_Optimized,150.0,600.0,UNSAT,0.1865,3.999999973333334,3.999999973333334,0.0,0.0,0.9999999933333334,0.9999999983333333,90000.0,3.999999973333334,90000.0,3.999999973333334,0,1,0
random3sat_realistic_175.cnf,DPLL,120.0,360.0,0.0,SAT,WalkSAT_Optimized,120.0,360.0,SAT,0.1325,2.999999975,2.999999975,0.0,0.0,0.9999999916666668,0.9999999972222222,43200.0,2.999999975,43200.0,2.999999975,0,1,0
