instance,solver,num_vars,num_clauses,result
sudoku_realistic_123.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_124.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_127.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_125.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_126.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_128.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_13.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_129.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_130.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_131.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_132.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_133.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_134.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_135.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_136.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_137.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_138.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_139.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_14.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_140.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_141.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_142.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_143.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_144.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_145.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_146.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_147.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_148.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_149.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_15.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_150.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_151.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_152.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_153.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_154.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_155.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_156.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_157.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_158.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_159.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_16.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_160.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_161.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_162.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_163.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_164.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_165.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_166.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_167.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_168.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_169.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_17.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_170.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_171.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_172.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_173.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_174.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_175.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_176.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_177.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_178.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_179.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_18.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_181.cnf,WalkSAT_Optimized,819,8829,SAT
sudoku_realistic_180.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_182.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_184.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_183.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_185.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_186.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_187.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_188.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_189.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_19.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_190.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_191.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_192.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_193.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_194.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_195.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_196.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_197.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_198.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_199.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_2.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_20.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_200.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_21.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_22.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_23.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_24.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_25.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_26.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_27.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_28.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_29.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_3.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_30.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_31.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_33.cnf,WalkSAT_Optimized,819,8829,SAT
sudoku_realistic_32.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_34.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_35.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_36.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_37.cnf,WalkSAT_Optimized,819,8829,SAT
sudoku_realistic_38.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_39.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_40.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_4.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_41.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_42.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_44.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_43.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_45.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_46.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_47.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_48.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_49.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_5.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_50.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_51.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_52.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_53.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_54.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_55.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_56.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_57.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_58.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_59.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_6.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_60.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_61.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_62.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_63.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_64.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_65.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_66.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_67.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_68.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_69.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_7.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_70.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_72.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_71.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_73.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_74.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_75.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_76.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_77.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_78.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_79.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_8.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_80.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_81.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_82.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_83.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_84.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_85.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_87.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_86.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_88.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_89.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_9.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_90.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_91.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_92.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_93.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_94.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_95.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_96.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_97.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_98.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_99.cnf,WalkSAT_Optimized,819,8829,UNSAT
